ident,latitude_deg,longitude_deg,iata_code
SIGU,-19.815147,-53.827834,
SIIE,-20.891107,-53.406103,
SIIK,-20.721889,-53.687986,
BR-2504,-20.384722,-53.401112,
SSQR,-21.385867,-53.597493,
BR-2969,-20.082779,-53.888611,
SSUC,-21.491111755371094,-53.203887939453125,
BR-3123,-20.876941,-53.556023,
SSGF,-20.198188,-53.223825,
SI36,-21.166667,-53.165278,
SI3L,-20.088889,-53.391667,
BR-1932,-20.179167,-54.051667,
SIT3,-19.907665,-53.69958,
BR-1921,-20.200436,-53.336495,
SS2S,-19.841164,-53.778819,
SSPB,-20.651944,-53.598889,
SN4H,-20.236944,-53.793889,
SJ7N,-20.134167,-53.297222,
BR-3239,-21.552044,-53.559246,
SDPZ,-21.24112,-53.351389,
SDHP,-21.162035,-53.283775,
SWQS,-20.941284,-53.436173,
BR-0962,-20.47297,-53.692748,
BR-0987,-20.388181,-53.373436,
BR-0400,-21.511361,-53.196792,
SWTZ,-20.739129,-53.535518,
BR-1491,-20.313889,-53.768056,
BR-1492,-20.030556,-53.358611,
SD3J,-21.499444,-53.276944,
SD6L,-20.820278,-53.422778,
BR-1381,-20.737708,-53.293808,
SJ36,-12.622778,-51.765833,
BR-1639,-12.91111,-51.81561,
SDD3,-12.634957,-51.276058,
SDOQ,-12.674353,-51.739294,
SWRC,-12.626667022705078,-51.934165954589844,
BR-3134,-12.875085,-52.020235,
BR-2978,-12.77502,-51.106803,
SWAR,-13.081903,-51.587892,
SSJQ,-12.806725,-51.873778,
BR-2567,-13.158182,-51.807629,
SJNU,-13.038091,-51.713889,
SNN9,-12.611789,-51.399053,
BR-0954,-23.228029,-49.777613,
SSDL,-8.008883,-45.333596,
SDUL,-21.20166778564453,-47.920555114746094,
SIHW,-21.211237,-47.865781,
BR-0120,-16.492659,-52.700786,
BR-0874,-8.343619,-45.517925,
SBQE,-7.804289,-45.057598,
SIG8,-8.304505,-45.556082,
SDM3,-7.765323,-45.371656,
SI67,-8.187222,-45.431389,
SDX9,-7.581572,-45.210768,
BR-0177,-10.2675,-67.698,
BR-2945,-24.30998,-51.408742,
BR-1893,-21.806963,-54.294761,
SS9T,-21.484444,-54.963056,
SN3S,-21.834324,-54.47871,
BR-0574,-21.695564,-54.76868,
BR-1037,-21.79032,-54.083658,
BR-1469,-21.764028,-54.323365,
SSRB,-21.847778,-54.527779,
SSRC,-21.70305633544922,-54.36833190917969,
SSWR,-21.894132,-54.294185,
SWVU,-21.734006,-54.577275,
SIRB,-21.771111,-54.381668,
BR-2578,-21.860447,-54.017977,
SSCJ,-21.545365,-54.661987,
BR-2923,-21.319721,-54.735279,
SSGT,-21.69569,-54.81588,
SSJW,-21.782499313354492,-53.8922233581543,
BR-2398,-21.805279,-54.246387,
BR-2732,-21.504479,-54.711469,
SDRF,-22.746111,-44.050835,
BR-3286,-9.620639,-63.042389,
SDLE,-13.583044,-41.791037,
SDMR,-23.066389,-43.879491,
BR-0386,-22.96126,-43.659414,
SIRF,-8.631111,-35.271667,
SNML,-9.544221,-35.824949,
SD3E,-9.642562,-64.837556,
BR-0576,-7.301528,-50.032116,
SDJ3,-7.245846,-49.436457,
SIR9,-7.100204,-49.520193,
BR-0220,-7.301063,-50.049915,
BR-1803,-7.406999,-50.06895,
BR-1090,-7.351975,-50.376306,
SSRN,-26.321385,-49.521372,
BR-0360,-19.411443,-55.173784,
SS3M,-19.532906,-54.883038,
SD70,-19.615596,-54.976424,
SNRP,-19.212499618530273,-46.2406005859375,
BR-2979,-29.972778320312,-52.361110687256,
BR-0737,-30.135833,-52.628889,
SNEI,-30.175022,-52.169479,
BR-1257,-15.720262,-42.406305,
SWTQ,-17.768871,-48.761807,
BR-0946,-9.836388,-47.305152,
SJ2I,-9.730556,-47.525278,
BR-1650,-6.792254,-35.101147,
SWQC,-17.500746,-51.597187,
BR-0312,-17.741666,-50.968612,
SS7F,-18.130484,-50.724837,
SIMR,-17.751364,-51.151936,
SN9G,-18.650779,-54.885994,
SS8L,-18.513139,-55.153003,
SS8A,-18.960108,-54.798939,
BR-0161,-18.908559,-54.83163,
SDXW,-18.996412,-55.133827,
SDQK,-18.883,-55.366876,
SJ7O,-18.576024,-54.944981,
BR-1478,-18.544192,-55.570832,
BR-1355,-18.937671,-55.201856,
SI27,-18.622638,-54.712653,
SI37,-18.784733,-54.820279,
SDP9,-18.720556,-55.253333,
BR-0773,-18.853717,-54.672754,
BR-0915,-18.623287,-55.104928,
BR-1036,-19.006884,-55.000703,
BR-0655,-18.829941,-55.206932,
BR-1802,-18.794444,-55.246389,
SN3B,-18.601667,-55.188056,
SIYH,-18.981943,-55.291829,
SIIM,-18.803423,-54.851448,
SJ7D,-19.96223,-54.84555,
BR-0447,-10.559263,-61.433012,
BR-0250,-10.114436,-61.391242,
BR-2162,-18.872575,-47.558148,
SJB6,-24.555267,-52.38221,
SN9M,-10.36115,-61.077316,
BR-0077,-10.861378,-61.495263,
BR-2333,-4.236688,-48.4791,
BR-2782,-4.25033,-48.770077,
BR-3186,-4.800556,-48.393333,
BR-3214,-4.131535,-48.686382,
BR-1800,-4.871802,-48.957443,
SJN2,-4.630278,-48.087222,
SJ6Y,-4.712778,-48.039167,
BR-1819,-16.608919,-54.913112,
SD3G,-16.589892,-54.859883,
SWMZ,-16.442424,-54.701269,
SWRS,-16.933332443237305,-54.906944274902344,
BR-2301,-16.466992,-54.714028,
SWEO,0.20972199738025665,-61.54999923706055,
SW1Q,0.285045,-60.514423,
SS6J,0.183483,-60.796575,
BR-3283,0.884157,-60.424498,
SI78,-0.516359,-61.786672,
BR-1941,-22.525679,-52.972172,
BR-0628,-22.354727,-52.674356,
BR-3045,-14.816944,-56.417221,
SSRZ,-30.277493,-54.923916,
BR-1546,-30.345,-55.003056,
BR-0905,-14.476571,-55.712029,
BR-0410,-14.62657,-55.649945,
SI23,-14.504167,-55.492778,
SWRJ,-15.084167,-56.552222,
BR-2537,-14.558785,-55.834554,
SNVN,-21.305062,-50.757018,
BR-2763,-4.089306,-54.908863,
BR-0672,-4.160526,-55.381793,
BR-2892,-4.840574,-38.155054,
BR-0775,-4.847581,-37.942214,
BR-1701,-12.271628,-40.530149,
SNSC,-19.89310073852539,-47.42219924926758,
SS39,-19.959416,-47.0951,
SNSG,-8.04716,-39.136398,
SDDI,-21.59237,-50.833044,
BR-2787,-16.213504,-39.948415,
SWTV,-15.054098,-57.968368,
BR-3082,-15.050278,-57.500557,
SS7S,-15.094922,-57.714973,
BR-1627,-14.940775,-58.088695,
BR-0605,-22.8875,-49.891389,
BR-0028,-0.7687,-48.5278,
BR-0512,-7.62694,-45.693068,
SIRW,-6.874737,-45.306809,
BR-0134,-16.208928,-50.336632,
SJFL,-12.560166,-49.866018,
SWGU,-12.402723,-50.063592,
BR-3164,-12.101389,-49.951111,
SNHG,-12.341389,-49.621111,
SIUG,-22.496183,-51.905572,
SICN,-22.506518,-51.816696,
SDL2,-12.08991,-54.940149,
BR-1906,-11.816111,-54.875556,
BR-1199,-11.994913,-54.680842,
BR-3084,-11.944323,-54.516617,
BR-1438,-4.886897,-39.390892,
BR-2635,-26.989703,-50.383442,
SJAR,-20.017684,-50.893669,
BR-0116,-6.276513,-36.034278,
BR-1665,-16.1585,-38.96344,
SJXC,-16.183056,-39.358055,
BR-1660,-0.66631,-49.176804,
BR-1753,-22.818111,-49.380855,
BR-2269,-22.73013,-49.478916,
SJRB,-10.113056182861328,-52.505001068115234,
SDI9,-10.236829,-52.427014,
SIB8,-10.204176,-52.274173,
SIJ6,-10.30802,-52.719378,
BR-0906,-10.136081,-52.558165,
SS78,-10.098012,-52.779639,
BR-2233,-21.467199,-48.367199,
BR-2868,-6.976671,-49.199481,
BR-0816,-15.567429,-51.210555,
SJ8X,-15.549428,-51.103377,
SSUI,-7.096976,-48.760541,
SI97,-9.136451,-45.886406,
BR-0771,-9.105337,-45.618233,
BR-0522,-8.870885,-45.561229,
SN3G,-8.699167,-45.717222,
SSDG,-9.335862,-45.57298,
BR-1603,-17.784334,-50.592395,
BR-2764,-3.655,-45.451111,
SJBY,-3.65428,-45.3452,
SNT7,-15.422397,-49.408625,
SINT,-15.193743,-49.37641,
SSGU,-23.186335,-53.326093,
SJY8,-23.183889,-53.215556,
BR-0584,-1.224084,-48.041476,
BR-2999,-1.284956,-48.214081,
BR-3247,-32.10042,-52.60265,
BR-3248,-32.10729,-52.66101,
BR-0923,-25.788383,-53.500649,
SD1P,-1.208081,-48.162119,
SJQL,-19.322112,-47.555554,
BR-0665,-3.911944,-45.786175,
SNHW,-4.3222222328186035,-46.22833251953125,
SJK9,-1.517778,-46.948611,
SJNK,-12.081667,-61.639999,
SJYD,-11.9647216796875,-61.686668395996094,
BR-2857,-8.782063,-39.872223,
SNVD,-13.404851,-44.222878,
SDVJ,-8.7225,-50.455,
BR-0097,-8.922531,-50.348346,
SSCU,-8.86894,-50.481324,
SSWP,-8.741466,-50.209812,
SDZ8,-8.571615,-50.305273,
SI2F,-8.649806,-50.874767,
SD2F,-8.9575,-50.104167,
SNU7,-8.468725,-50.483226,
SS6I,-8.557242,-49.957156,
SJM2,-8.528517,-50.584075,
SSZO,-8.541299,-50.652199,
SIT4,-8.950106,-49.976961,
SDC0,-8.850278,-49.725833,
SN4I,-8.637424,-50.692422,
BR-0711,-8.71659,-50.406398,
SIDJ,-8.948639,-50.513596,
SNSI,-18.198610305786133,-42.46611022949219,
BR-2998,-23.029883,-50.493068,
SNPL,-21.256389617919922,-51.72888946533203,
SSKE,-23.12116,-53.078492,
BR-0107,-3.498477,-42.615958,
SJ2N,-7.236667,-34.968611,
BR-1400,-7.046264,-34.912914,
SS6A,-11.380416,-44.81754,
BR-0985,-10.598333,-44.388056,
BR-0638,-11.408109,-44.659746,
SNKS,-10.98927,-44.51572,
BR-2397,-17.3208,-53.194,
SJIC,-21.244874,-52.76981,
SIOT,-21.488074,-52.407285,
BR-2505,-20.870001,-53.154999,
BR-2519,-20.872778,-53.210835,
SIWQ,-20.96167,-53.070509,
SSUR,-21.585423,-52.869372,
BR-0722,-21.561111,-52.975,
SS4W,-20.769713,-53.061975,
BR-0271,-21.272796,-52.853856,
SIV8,-21.323333,-52.606389,
BR-2299,-21.641922,-47.469993,
SDSQ,-21.725668,-47.657853,
SNSK,-22.27298,-45.639991,
SDW7,-10.84,-49.468333,
BR-1124,-10.954588,-48.994872,
SIZ9,-13.947143,-55.244686,
SS8I,-13.914234,-55.252054,
BR-0564,-13.67169,-55.533357,
BR-0980,-13.7971,-55.280063,
SDM2,-14.104477,-55.197791,
SBOV,-14.158204,-54.926212,
SJ2S,-13.868611,-55.081111,
SJM6,-13.805381,-55.494831,
BR-2515,-13.410938,-55.673611,
SIWK,-14.050007,-55.38485,
SSPQ,-9.446646,-70.483364,
SDFH,-21.444259,-47.370899,
SI6U,-7.066386,-37.350571,
BR-0143,-13.733495,-49.039767,
BR-3056,-13.535,-48.901669,
SN7Q,-25.048598,-53.563337,
SIT2,-10.045839,-50.612975,
SJG4,-10.632301,-51.046605,
SJ84,-10.466081,-50.534172,
BR-0340,-10.35564,-50.682799,
BR-0341,-10.361881,-50.610394,
BR-0559,-10.542347,-50.560027,
BR-3115,-10.267499,-51.24404,
SWXY,-10.355752,-50.676797,
SJYW,-10.319167,-50.949444,
BR-0200,-14.453288,-49.67461,
BR-1592,-25.548148,-54.486641,
SWIT,-25.484879,-54.441354,
SNUA,-25.392105,-54.409799,
SSAF,-25.36971,-54.470508,
BR-1395,-18.93304,-50.373019,
BR-1247,-19.227737,-50.31409,
SIEX,-19.010015,-50.431983,
SWAJ,-33.215966,-53.266308,
BR-1641,-32.94744,-52.76305,
BR-1898,-33.185828,-52.999231,
SJEN,-33.142894,-52.977319,
BR-2236,-33.502038,-53.344911,CTQ
BR-2766,-12.976279,-44.039165,
SN3O,-13.016028,-44.045892,
BR-0932,-13.006439,-44.060617,
BR-0718,-8.977778,-50.368611,
BR-0733,-9.511944,-50.831944,
SN8H,-9.655319,-50.900989,
SIM8,-8.769167,-50.933056,
SJS4,-9.686389,-50.391944,
SIX6,-9.305139,-50.904781,
BR-1405,-9.38165,-50.566145,
SD0E,-9.668485,-50.782555,
SJ3J,-9.320278,-50.239444,
SN4W,-9.445742,-50.872315,
SNR6,-9.101959,-50.936136,
SNE3,-9.077222,-50.632642,
SS3C,-9.665048,-50.691904,
SDI8,-9.431412,-50.306768,
SI26,-9.008245,-50.997537,
SJYH,-8.780178,-50.969022,
BR-1948,-9.319906,-50.328536,CMP
SJRK,-9.232221603393555,-50.93027877807617,
BR-2469,-9.575096,-50.351872,
BR-2611,-9.428611,-51.026943,
BR-3072,-9.791667,-50.82,
SIXD,-30.844725,-55.566051,
BR-2911,-30.822349,-55.579652,
SNCJ,-2.543727,-54.711039,
SNSH,-2.574525,-54.734431,
SN8A,-3.023333,-55.956944,
SSST,-29.215,-54.84222,
SNV1,-22.040231,-51.786357,
BR-0501,-17.598061,-50.694442,
SI9I,-29.843613,-50.67574,
BR-0607,-16.4625,-49.228333,
SIJ3,-20.824649,-50.647305,
SWTG,-20.847244,-50.788229,
SJOW,-20.981666564941406,-50.52694320678711,
BR-3125,-15.930556,-48.333611,
BR-0064,-3.084476,-67.958457,
SWNX,-14.863708,-53.495098,
SI7N,-14.933899,-53.884436,
SI62,-14.865671,-53.881941,
SJ29,-16.294952,-55.665592,
BR-1724,-17.324701,-55.528808,
SJ6X,-17.096677,-54.980637,
BR-0387,-16.161389,-56.007778,
BR-0794,-16.980691,-54.954897,
BR-0952,-15.847588,-55.838125,
BR-1466,-15.82089,-55.999297,
SD2B,-16.693637,-55.13625,
BR-1527,-16.205334,-55.296685,
SDL9,-17.096071,-55.238954,
SWDQ,-16.437618,-55.266176,
BR-3152,-15.896666526794,-55.31555557251,
SJFJ,-17.234575,-55.226651,
SWCE,-16.2043,-55.398701,
BR-2843,-2.704618,-44.844578,
BR-0850,-23.784505,-46.596576,
SNN8,-28.602042,-55.813411,
SJGH,-28.710631,-55.988827,
SDOX,-21.780125,-47.882849,
SDST,-21.881406,-47.775972,
SSWH,-21.906268,-47.820806,
SWXH,-13.064413,-46.258833,
SDEX,-12.58051,-45.824347,
SJAX,-12.95931,-45.972805,
BR-2570,-13.160833,-46.200832,
SJAZ,-12.770401,-46.023488,
BR-2599,-13.011111,-46.238056,
SJEX,-13.008656,-46.107366,
BR-2605,-12.798333,-46.095833,
SJGC,-12.899685,-45.494492,
SJGD,-12.7948,-45.721911,
SDCM,-12.863937,-46.163263,
SNSD,-12.91656,-45.722453,
SJMZ,-12.95748,-46.006204,
SJOX,-12.825,-46.244999,
SDTV,-12.607373,-46.23946,
SJQA,-13.201802,-46.239696,
SJWP,-12.619443893432617,-45.92361068725586,
SNDQ,-12.921111106872559,-45.56944274902344,
SSC9,-12.843055,-45.941828,
SD0G,-12.815254,-45.485565,
SNK9,-12.873376,-45.641289,
SNT4,-12.434605,-45.292296,
SNT6,-12.999335,-45.359483,
BR-3273,-13.182736,-45.636497,
SN8S,-12.706411,-45.457906,
SW1W,-12.580049,-46.022057,
BR-0757,-12.998064,-46.077443,
SWBK,-13.089444,-45.8325,
BR-0613,-12.811941,-46.140404,
BR-0615,-13.070162,-45.936828,
BR-0426,-12.79711,-44.72025,
BR-0538,-13.059219,-45.133013,
SJY7,-13.32,-45.976944,
SN7T,-12.777222,-44.8772,
SJM9,-12.794391,-45.153997,
SIF8,-12.607222,-44.728611,
SS2O,-13.027838,-45.410591,
SIY2,-13.136646,-45.997353,
SDN6,-12.453823,-45.388307,
SDM9,-12.901667,-46.155833,
SJ6Z,-12.677222,-45.770556,
BR-1609,-13.141003,-46.164143,
SDD4,-12.448789,-45.452741,
BR-1296,-13.175612,-45.699831,
SWRH,-12.710022,-46.156952,
BR-1394,-13.179712,-46.238848,
SDI2,-13.148611,-45.553056,
SJ8A,-13.27646,-45.945415,
SJ3L,-13.190361,-46.077921,
SJ8D,-12.688333,-44.749722,
SN6K,-12.898333,-46.190278,
SJ7J,-12.624542,-46.156236,
SJ7L,-12.650924,-45.621572,
BR-1785,-12.448897,-45.680652,
SDW6,-13.248889,-45.855,
SI3R,-12.676389,-46.211667,
SI4M,-12.565232,-45.874972,
SI9Q,-13.282943,-46.013271,
SJY3,-13.427778,-46.580278,
SSA8,-13.6382,-46.720928,
SSEB,-13.772931,-46.772192,
BR-2493,-13.651944160461,-46.541389465332,
SJGY,-13.708326,-46.743243,
SWJD,-13.452221870422363,-46.679443359375,
BR-0032,-13.4121,-46.2983,
SNZ6,-12.058083,-61.511473,
SIM3,-7.414449,-45.029271,
BR-1553,-7.325833,-44.895,
BR-1490,-11.540556,-51.724444,
SNC3,-11.141452,-52.542223,
SS68,-11.630948,-52.021672,
SN8U,-11.455569,-52.758636,
BR-0799,-11.425494,-52.219024,
SSAH,-11.527549,-51.223622,
BR-1046,-11.670907,-52.094715,
SDT6,-11.54667,-52.140613,
SI44,-11.384096,-52.499706,
SI33,-11.266389,-52.323889,
SNA9,-11.260998,-52.553166,
SID3,-11.99213,-51.190147,
SDKX,-11.513307,-52.411426,
BR-1866,-11.564245,-52.257381,
SJX2,-11.560423,-52.021217,
BR-2500,-12.00613,-50.869457,
SJAC,-11.47151,-51.688922,
SDLX,-11.441834,-52.200036,
SSND,-11.16,-52.82,
SWJT,-11.493914,-52.620184,
SWSC,-11.65102,-52.736311,
BR-0208,-10.158514,-46.641853,
SNGM,-5.559945,-50.965282,
BR-0863,-9.308215,-51.610344,
BR-0983,-7.459986,-52.657731,
BR-1050,-7.434674,-51.819449,
BR-0633,-9.740699,-51.497209,
BR-0489,-6.223943,-51.756718,
BR-0334,-9.28425,-51.75188,
SN9E,-9.139224,-51.81541,
SSB8,-6.691142,-51.945554,
SS4T,-9.731261,-51.713205,
BR-1260,-7.812897,-52.151482,
BR-1065,-7.210354,-52.569512,
BR-1066,-6.415966,-52.381032,
BR-1155,-9.449839,-52.138842,
SBQK,-6.539099,-51.442256,
SJ6D,-6.254842,-51.525185,
SS2R,-9.148372,-51.756822,
SJW6,-7.095833,-52.468889,
SDE1,-9.343584,-51.744906,
SWXO,-7.138207,-52.728145,
BR-2687,-5.775964,-52.622373,
BR-2759,-6.281542,-51.746123,
SNJZ,-7.090949,-52.935777,
SNXK,-6.536944,-52.769169,
BR-0166,-15.972953,-44.817481,
SI3Y,-29.399722,-55.234444,
BR-1121,-15.854633,-49.244362,
BR-1060,-21.458133,-41.051632,
BR-0859,-29.324402,-50.739777,
SIF6,-12.073611,-63.661944,
SNM9,-12.849533,-62.900483,
SD9Y,-12.096198,-63.509715,
BR-2694,-19.831655,-49.679395,
SSTA,-30.245832443237305,-54.80083465576172,
SSSG,-30.344999313354492,-54.267799377441406,
BR-0405,-29.951531,-54.148725,
SJ32,-30.502993,-54.279663,
SJ3E,-30.155468,-54.503399,
SWKU,1.119536,-66.841421,
SWMK,0.628269,-66.115097,
SWSQ,1.700207,-69.389702,
SBYA,0.610384,-69.179992,
SWAK,1.061726,-67.603585,
SWAO,1.785851,-67.406097,
SWAZ,0.470769,-69.35463,
SWPC,0.265565,-69.79404,
SWQE,1.08777,-69.838048,
SWTR,0.121279,-68.548543,
SWUK,1.199392,-69.211847,
BR-3275,0.322621,-67.343575,
SNL7,-18.74609,-54.408543,
BR-0412,-19.31996,-54.520702,
SSJB,-18.862268,-54.348861,
BR-2473,-18.108372,-45.217416,
BR-1695,-19.3475,-46.104167,
SIS9,-20.641003,-46.338861,
SJ8T,0.816667,-59.853611,
BR-1061,-21.638073,-41.028187,
BR-0694,-16.867921,-50.410767,
SNJV,-15.998333,-43.73833,
SJ4J,-5.447313,-48.918968,
SJK4,-6.340833,-47.019167,
BR-2363,-6.6779,-38.496,
SJ4A,-6.361111,-43.688333,
BR-3259,-6.49999,-43.684519,
SNNE,-21.542221069335938,-43.02111053466797,
BR-2229,-28.24552,-49.897648,
BR-1646,-8.86545,-35.17027,
SN1M,-9.593878,-37.409671,
BR-2192,-24.769501,-54.118698,
BR-1444,-6.011487,-35.291144,
BR-2860,-7.486944,-37.291111,
BR-2794,-11.451631,-40.0463,
SJBX,-6.018827,-35.241276,
SIP9,-7.371517,-42.761364,
SWZP,-16.385464,-54.204144,
BR-2498,-13.722044,-57.028009,
SJGN,-13.668074,-56.481761,
SDAO,-14.025612,-56.543219,
SWOG,-13.7525,-56.96111,
BR-2202,-13.274331,-56.892163,
BR-1900,-13.788961,-56.689408,
BR-1390,-13.509056,-56.63685,
SBQG,-13.513056,-56.598333,
BR-0183,-13.434683,-56.730358,
SI6T,-13.8442,-57.1929,
BR-3277,-13.800079,-57.179986,
SS3L,-10.735478,-52.830153,
SIJ7,-10.337353,-52.243608,
SIL8,-10.497811,-52.293139,
SJS7,-10.730382,-52.295369,
SN8Z,-11.000292,-52.733169,
BR-0919,-10.89,-52.734722,
SWAI,-10.706667,-52.654444,
SD3Z,-10.823056,-52.371389,
BR-1170,-10.59728,-52.554567,
SNJU,-10.812993,-52.746539,
BR-3195,-10.780518,-53.07022,
BR-3174,-10.321111,-52.210556,
BR-2484,-10.716667,-52.801945,
SIUO,-10.720669,-52.27856,
SJHQ,-11.016676,-52.368194,
BR-1305,-23.118831,-45.851006,
SNZ7,-15.421028,-58.195,
BR-2461,-15.631273,-58.308819,
SWLF,-15.620278358459473,-58.20888900756836,
SJVK,-31.079916,-51.895627,
BR-0126,-16.547606,-50.418487,
SSLG,-28.376388549804688,-55.037498474121094,
BR-0069,1.01821,-60.026079,
SJSN,-14.83666706085205,-49.36138916015625,
SSYA,-14.87732,-49.195157,
SIZG,-22.607901,-48.387901,
SDSM,-22.758795,-48.542027,
SW2H,-18.751067,-40.262235,
BR-0875,-28.817551,-54.382433,
BR-1922,-7.246443,-35.173947,
SJWV,-13.378055572509766,-50.424442291259766,
BR-0043,-13.1546,-50.593,
BR-0044,-13.2133,-50.5657,
BR-0045,-13.2912,-50.5468,
SWDE,-12.822572,-50.328188,
BR-2198,-13.3149,-49.774899,
SS3Q,-12.006555,-62.792236,
SNF9,-11.99335,-62.961806,
BR-0893,-12.04,-63.042222,
BR-1337,-12.128955,-63.008976,
SNJ3,-11.909943,-62.802968,
BR-0076,-11.703,-62.679631,
SSMY,-25.398889,-54.234722,
SSOE,-26.781601,-53.503502,SQX
BR-2477,-16.992365,-48.736353,
BR-1508,-5.492027,-41.300894,
BR-2727,-5.541667,-47.502499,
SJ2B,-28.191944,-55.271667,
SJ2H,-28.310556,-55.120278,
BR-0326,-23.621055,-48.510232,
BR-1818,-22.572222,-46.942222,
SDCG,-3.46907,-68.921056,OLC
BR-2576,-23.837871,-51.902381,
BR-2447,-22.788889,-53.197777,
SDF5,-29.626906,-54.099952,
BR-1458,-29.650909,-54.386115,
SIZL,-22.747696,-49.844977,
SN3L,-6.786108,-45.734577,
BR-0182,-7.230963,-45.881872,
BR-2516,-6.823333,-45.411945,
BR-2525,-6.775556,-45.891666,
BR-2887,-16.370139,-45.123556,
SSOT,-16.34694480895996,-45.34916687011719,
SJSV,-20.248257,-46.191348,
SNC9,-12.277605,-48.33,
SNFQ,-22.147502,-45.763611,
SD6H,-29.563301,-51.374597,
BR-1873,-20.231536,-44.925753,
BR-0565,-12.51833,-38.501036,
SNUE,-30.18543,-53.639973,
BR-2204,-18.9865,-50.563599,
SJH3,-11.64,-48.218333,
SN6M,-11.564203,-48.250785,
SIY8,-11.540317,-48.402683,
SBOA,-6.974453,-35.252233,
BR-0914,-13.454916,-58.589466,
BR-0521,-13.609167,-58.525555,
BR-1056,-13.926097,-58.883294,
BR-1098,-13.404506,-58.772422,
BR-1334,-12.990556,-58.609167,
SSFS,-13.332545,-58.782143,
SDC3,-13.690859,-58.863761,
SJY9,-13.567222,-58.465833,
SWTU,-13.465528,-58.866935,AZL
SWET,-13.312904,-58.799697,
SWLN,-13.417998,-58.471792,
SWOT,-13.943333,-58.895278,
SILG,-13.762288,-58.747817,
SNSJ,-13.529722213745117,-58.573333740234375,
SIQV,-12.891057,-58.57503,
SIAF,-13.741112,-58.885555,
SICJ,-13.462628,-58.778328,
SJHM,-12.949012,-58.587798,
BR-2629,-13.547967,-58.858561,
BR-2643,-13.532222,-58.765278,
SJNZ,-13.258413,-58.727975,
BR-2728,-13.61527,-58.570966,
BR-2734,-13.07048,-58.707823,
SWXP,-13.732873,-58.888168,
SNRV,-6.882778167724609,-49.463890075683594,
SNK2,-6.984752,-49.693094,
SDJ9,-6.758333,-49.438333,
SNXG,-6.774796,-49.361131,
BR-1777,-22.85,-42.555833,
SSXD,-27.98110008239746,-52.86360168457031,
SW2E,-11.4897,-38.656428,
SDR1,-10.563555,-44.80925,
BR-0949,-7.850249,-44.069167,
SIGY,-7.502616,-44.198505,
SWJQ,-20.226944,-51.845833,
BR-2218,-20.353197,-51.544644,
BR-2527,-20.317736,-51.78159,
ZMD,-9.116,-68.6108,ZMD
SD3S,-9.132778,-68.586709,
SD9F,-9.224444,-68.840278,
SDNQ,-9.980571,-67.491113,
SDWV,-2.572744,-51.953758,
SNWR,-2.636603,-51.82708,
BR-1446,-5.567728,-39.354633,
SJ09,-10.51862,-40.084642,
SNSE,-9.7576,-41.854662,
BR-0164,-15.563234,-45.414942,
SNRE,-12.6827,-43.871498,
BR-3017,-12.061019,-51.530589,
BR-1859,-11.829167,-51.179167,
BR-1504,-11.93208,-51.615657,
BR-3274,-12.020664,-51.334969,
SJZT,-13.242396,-43.737819,
BR-0049,-18.2887,-51.9412,
SJHH,-18.119722,-52.217222,
BR-3070,-18.39139,-52.104443,
BR-1071,-18.232039,-52.294363,
SNSO,-18.60849952697754,-43.42409896850586,
SWEP,-22.804394,-50.982379,
BR-3132,-13.750278,-55.633888,
BR-2862,-8.0575,-37.289444,
SSSZ,-23.062201,-51.013901,
BR-0712,-27.956351,-52.50813,
SDTN,-21.121212,-47.947913,
BR-0062,-24.419054,-47.869082,
BR-3282,-19.373892,-44.178094,
BR-0404,-19.430741,-44.304789,
SJ2X,-23.878611,-55.036944,
BR-1931,-23.903611,-54.981944,
SNZN,-23.839362,-55.185006,
SSQF,-23.815239,-54.698456,
SDBI,-23.885222,-55.055907,
BR-2924,-23.848057,-54.816113,
BR-1248,-17.686776,-42.289206,
BR-1801,-17.653191,-42.265834,
SJSD,-21.071248,-55.123229,
SSBW,-20.914864,-55.016881,
BR-2986,-20.757508,-55.032374,
SDZ2,-21.158889,-54.727535,
SJ69,-21.479722,-55.043333,
SNET,-21.273939,-55.215984,
BR-1853,-21.065631,-55.029691,
SJ8G,-20.712778,-54.781944,
SS3K,-21.268611,-55.011667,
SNE7,-21.327621,-55.179773,
BR-1487,-2.83737,-58.22133,
BR-2779,-12.663814,-38.406567,
BR-1870,-14.46482,-46.475944,
BR-0236,-7.823368,-41.958934,
SIVG,-11.876013,-55.444443,
SJGW,-11.783531,-55.540395,
BR-3116,-13.617222,-55.013332,
BR-3148,-12.100592,-54.175429,
BR-3061,-10.707025,-54.835554,
BR-3065,-13.544931,-54.928071,
SS29,-11.708809,-55.309502,
BR-0796,-11.917246,-55.43445,
BR-0953,-11.754112,-55.359073,
SNR3,-12.039232,-55.491976,
SSTV,-12.120698,-55.40103,
BR-1612,-11.844123,-55.452546,
BR-2203,-11.4678,-56.437599,
BR-3250,-32.12129,-52.41537,
SSQC,-23.67462,-49.815582,
SJD4,-14.635,-46.406944,
SNJF,-12.64743,-43.518764,
BR-2903,-29.396898,-52.99117,
SD4V,-22.560973,-46.545574,
SSSD,-28.863762,-52.540569,
BR-0244,-5.713798,-39.00966,
SSUA,-17.63111114501953,-54.77000045776367,
BR-3019,-17.714736,-54.411307,
SSBK,-17.583754,-54.641158,
BR-2288,-17.844999,-54.76889,
BR-2421,-17.403739,-53.716557,
